industry,stage,goal,revenue,fixed_cost,variable_cost,total_cost,profit,cash_reserve,debt,growth_rate,customer_count,CAC,LTV,profit_margin,burn_rate,runway_months,debt_ratio,risk_level,health_score,recommendation
Healthcare,Growth,Profit Maximization,41859292,23474644.1407092,27434080.987151,50908725.1278602,-9049433.12786024,53412325.3566766,11363050.9279843,0.254449556386658,41181,184.129790526502,482.678661744721,-0.216186961018362,9049433.12786024,5.90228411017676,0.271458268524569,High,100,Improve margins
SaaS,Mature,Cost Optimization,225267255,63364313.6810747,65826168.0839937,129190481.765068,96076773.2349316,61584561.7701467,12711495.5681921,0.354714751842938,18400,69.2328227278781,313.367365247907,0.426501282820406,0,14.8478547473889,0.0564285100743653,Low,100,Cut operational inefficiencies
SaaS,Mature,Growth,110139023,36833239.6696469,29391813.2961949,66225052.9658418,43913970.0341582,13053714.2403744,45093599.5816452,0.284721289710778,49837,276.109542393245,428.062101293085,0.398713996529261,0,31.2715512314185,0.409424365255585,Low,100,Invest in expansion
Fintech,Startup,Profit Maximization,532941,492946.950192657,443571.675177513,936518.62537017,-403577.62537017,385654.28175573,252495.251824878,0.250467682509,24800,251.240464497397,1106.55707673695,-0.757265110716139,403577.62537017,0.9555888570433,0.473777119465152,High,0,Improve margins
SaaS,Startup,Cost Optimization,4544910,2064429.21214885,4263634.46341868,6328063.67556753,-1783153.67556753,2855605.34619681,1503516.33094411,-0.0800942802771231,5629,144.453933313804,348.598402838618,-0.39234081105402,1783153.67556753,1.6014353587825,0.330813224231967,High,100,Cut operational inefficiencies
Manufacturing,Growth,Growth,36009388,15634663.6075292,31071257.9566304,46705921.5641596,-10696533.5641596,39190411.647641,14510014.8515848,0.31457532014207,9097,221.727424599111,934.20878909495,-0.297048468698207,10696533.5641596,3.66384225436871,0.402950887462591,High,100,Stabilize finances
E-commerce,Mature,Profit Maximization,65317570,13815512.3971243,26368487.0365556,40183999.43368,25133570.56632,92312655.1410237,47950792.2478658,0.343734470106441,26755,363.452630964821,1720.67760294544,0.384790349155978,0,31.6877781155328,0.734117822323547,Low,100,Improve margins
Healthcare,Growth,Survival,24040773,7862260.90531559,14956530.2153996,22818791.1207152,1221981.87928484,22479418.6867872,15662735.1773243,0.0910617472299866,23860,241.698883760793,1181.20658749558,0.0508295585705518,0,27.7863691985424,0.651507136535265,Low,100,Reduce costs and extend runway
Manufacturing,Startup,Survival,4234608,2007147.75391023,2540160.67128754,4547308.42519778,-312700.425197775,3224745.5440023,1281306.04643647,0.158646741076127,92272,204.318348241638,795.522772528714,-0.0738440075675894,312700.425197775,10.3125716633188,0.302579612194676,Medium,100,Reduce costs and extend runway
E-commerce,Startup,Profit Maximization,4624105,2930336.82630916,4249780.94357023,7180117.76987939,-2556012.76987939,1026087.45589248,747808.038163657,0.172745170247418,15579,294.787900078235,681.135915713462,-0.5527583759191,2556012.76987939,0.401440661010821,0.161719519380217,High,100,Improve margins
SaaS,Growth,Survival,22972560,8420662.41805648,9452939.9006399,17873602.3186964,5098957.68130362,21001282.0124256,13134711.4248747,0.0201097166041928,65525,448.015427418542,1540.7144791571,0.221958618512853,0,24.8294212597514,0.571756540188587,Low,100,Reduce costs and extend runway
E-commerce,Growth,Survival,24705555,13202781.397499,19940768.2933524,33143549.6908514,-8437994.69085135,15340053.5603138,15017492.146883,0.0694117412114037,23989,275.903688982632,976.960445210656,-0.34154240578086,8437994.69085135,1.81797383410845,0.607858926742711,High,37.500325911985,Reduce costs and extend runway
Manufacturing,Startup,Growth,927150,570302.363018735,444853.889740132,1015156.25275887,-88006.2527588668,205783.728813836,361502.788076988,0.245708028756576,7953,482.697829461905,1475.59930734131,-0.0949212670645168,88006.2527588668,2.33828531908607,0.389907553337634,High,100,Stabilize finances
Healthcare,Mature,Cost Optimization,231336032,113866073.489279,128048743.305694,241914816.794972,-10578784.7949723,269979425.765776,150240115.979389,0.0709245209586291,38862,408.33529853681,1802.91503344741,-0.045729083807283,10578784.7949723,25.5208354265876,0.649445374680709,High,100,Cut operational inefficiencies
Fintech,Startup,Cost Optimization,802214,448044.11274456,518863.0324641,966907.14520866,-164693.14520866,126345.048433635,478007.282512923,0.122977772546051,15996,230.844322056533,890.631283420357,-0.205298268552605,164693.14520866,0.767154262999598,0.595860060423931,High,100,Cut operational inefficiencies
E-commerce,Startup,Profit Maximization,373541,195609.624110073,353969.940980854,549579.565090926,-176038.565090926,429242.392227311,163071.854309109,0.00203219427330029,45354,268.110282621338,427.377654049767,-0.471269726993627,176038.565090926,2.43834293926221,0.436556775050421,High,100,Improve margins
Fintech,Mature,Profit Maximization,446301747,153021129.311098,212417033.56387,365438162.874968,80863584.1250322,427741251.442332,287633342.099387,0.0498343419207454,21309,286.272203110423,1138.06832780236,0.181185900948383,0,18.0521490598927,0.644481775016191,Low,100,Improve margins
E-commerce,Growth,Growth,17262299,5457946.54788446,11806682.9277368,17264629.4756213,-2330.47562129423,2259983.35135939,4943386.5363374,0.0668304453168463,81249,112.265690399686,458.44693242989,-0.000135003780278295,2330.47562129423,969.75198140211,0.286368955626212,Medium,100,Stabilize finances
Fintech,Mature,Cost Optimization,480576514,195051321.82376,187207590.846523,382258912.670283,98317601.3297169,623678538.429434,160816707.205195,0.0547063974352222,77455,341.809050605107,594.591364379028,0.204582617888224,0,33.5375356397181,0.334632888874789,Low,100,Cut operational inefficiencies
E-commerce,Mature,Cost Optimization,467953501,116358455.986088,209100747.396174,325459203.382262,142494297.617738,410721005.9719,218597660.568944,0.00349680062252908,22984,399.559296743884,1784.59832188685,0.304505249588331,0,16.3636236680961,0.467135431408908,Low,100,Cut operational inefficiencies
Manufacturing,Growth,Growth,19942742,8384776.36745052,16589838.3472002,24974614.7146507,-5031872.71465068,5918327.35743853,4570457.47329272,0.159038582598781,66808,426.438900842407,1690.90427412805,-0.252315991183694,5031872.71465068,1.17616793847087,0.229178990195667,High,100,Stabilize finances
E-commerce,Startup,Profit Maximization,2226861,1216537.0018896,2182929.33257334,3399466.33446294,-1172605.33446294,511734.294842076,948149.090660111,0.310820784889478,2036,104.58634910249,267.711032081247,-0.526573205270981,1172605.33446294,0.436407953982618,0.425778299884955,High,0,Improve margins
Manufacturing,Startup,Survival,2976262,1500053.74185286,2787325.71047533,4287379.4523282,-1311117.4523282,1879903.41112901,1469545.37983008,0.384909432316892,2344,105.8483154712,203.752944479587,-0.440524877288423,1311117.4523282,1.43381770091673,0.493755381693573,High,0,Reduce costs and extend runway
E-commerce,Growth,Cost Optimization,24427719,10134427.4861638,12580171.9096525,22714599.3958163,1713119.60418367,3289701.15869947,4862465.01911704,0.10394480425364,16221,200.499137203147,665.174819651707,0.0701301502683763,0,16.7413417362835,0.199055221615946,Low,100,Cut operational inefficiencies
Fintech,Startup,Cost Optimization,3102827,2342730.01656337,1864756.80057697,4207486.81714034,-1104659.81714034,3568049.84570429,1998510.64353506,-0.0315774167068216,74305,469.790460556985,2221.76028856307,-0.356017211768602,1104659.81714034,3.22999876553942,0.644093481052942,High,47.4005554591914,Cut operational inefficiencies
SaaS,Startup,Cost Optimization,3554373,3282400.72133698,2592174.69059912,5874575.4119361,-2320202.4119361,1927877.68908978,2423264.57084213,-0.0795330278128273,40425,298.766694073257,1222.64967448496,-0.652774036921871,2320202.4119361,0.830909268593102,0.681769912961339,High,0,Cut operational inefficiencies
Manufacturing,Growth,Survival,20940295,6936731.22764779,12665203.0803291,19601934.3079769,1338360.69202312,10342220.5280741,7665409.95363765,0.137692927677741,46197,83.7031289008927,156.655531501357,0.0639131727620417,0,32.0993404708506,0.366060265800346,Low,100,Reduce costs and extend runway
E-commerce,Mature,Cost Optimization,71094509,29295878.7296749,41570123.8520745,70866002.5817494,228506.418250606,104768720.527224,26518438.4958882,0.295967811481882,41239,241.229083578094,685.11255294615,0.0032141218986491,0,29.2578148922595,0.373002625222268,Low,100,Cut operational inefficiencies
SaaS,Startup,Cost Optimization,3061937,1267673.60894937,1765194.76621927,3032868.37516865,29068.6248313533,2949863.34107939,2108569.69160178,0.0730984433401638,37365,199.592011478464,519.810674976332,0.00949354112490012,0,14.5589668544784,0.688639149532396,Low,100,Cut operational inefficiencies
Fintech,Startup,Cost Optimization,4270163,4294174.19840533,3366236.3634785,7660410.56188383,-3390247.56188383,3802562.22131907,1764867.22201218,0.0423001911523405,81831,431.681674225976,1682.74299493949,-0.793938676786772,3390247.56188383,1.12161786179595,0.41330207348342,High,0,Cut operational inefficiencies
Manufacturing,Growth,Profit Maximization,7870581,2118315.83523371,4326363.34630658,6444679.18154029,1425901.81845971,5405441.39536685,713386.970947618,-0.0140437211364478,96467,324.663353518171,1107.88926612643,0.181168559025022,0,17.9938603015045,0.0906396835186142,Low,100,Improve margins
Healthcare,Mature,Cost Optimization,115735271,43942849.500388,52757543.2166137,96700392.7170017,19034878.2829983,27708366.2857207,1484018.42477126,0.381842594343525,10928,437.300519804998,1719.55937015925,0.164469120938925,0,12.2532269388046,0.0128225251640985,Low,100,Cut operational inefficiencies
E-commerce,Growth,Survival,14057483,5258232.13393802,5823010.76629428,11081242.9002323,2976240.0997677,16487826.3884424,4570554.84304652,0.339918873970734,5736,136.379947548077,547.881954526157,0.211719274337213,0,18.5172109242597,0.325133229259215,Low,100,Reduce costs and extend runway
E-commerce,Mature,Cost Optimization,485176183,267837480.537552,239315193.665364,507152674.202915,-21976491.2029154,507958948.641256,116817352.136343,-0.00797761397489324,51128,217.849926005088,486.160349951594,-0.0452958986301176,21976491.2029154,23.1137420414898,0.240773055705297,Medium,100,Cut operational inefficiencies
Fintech,Growth,Growth,44014820,26749966.7662141,34732472.4794568,61482439.2456709,-17467619.2456709,19962593.5021292,15592844.0225435,0.323634704981362,51760,108.65890851947,240.393933126897,-0.396857677611106,17467619.2456709,1.14283424783699,0.354263496307459,High,100,Stabilize finances
Healthcare,Mature,Survival,430572263,110684820.641489,250672763.287824,361357583.929313,69214679.0706868,63812459.3306487,153568092.71379,0.308327621600812,66643,66.8286456839588,218.448033364,0.160750436148477,0,21.6727514707857,0.356660439861613,Low,100,Reduce costs and extend runway
Fintech,Growth,Survival,11188343,5205849.53295388,3571658.91200184,8777508.44495572,2410834.55504428,4046868.43009969,3985502.81444641,0.144058771716868,58013,213.531769399742,1021.45785435316,0.215477354872324,0,18.6136026314203,0.356219219811764,Low,100,Reduce costs and extend runway
SaaS,Mature,Survival,60599528,33644811.3322323,24481636.5809348,58126447.913167,2473080.08683298,23435253.8508969,38686643.4233699,0.269273026698482,55144,229.606745200235,539.093688891098,0.0408102202847682,0,16.8837118693275,0.638398428175379,Low,100,Reduce costs and extend runway
Fintech,Mature,Cost Optimization,251831247,138969419.294633,95386173.2609506,234355592.555584,17475654.4444165,158170798.045702,161542727.612928,0.117265481652248,42392,131.295893590087,632.439402497326,0.0693943053239001,0,17.2505210018611,0.641472134762245,Low,100,Cut operational inefficiencies
E-commerce,Startup,Cost Optimization,4163068,2611319.68720232,3414264.30066478,6025583.98786711,-1862515.98786711,4743057.94096468,760446.82410855,-0.0707710063815615,11432,180.159756268851,503.139259591595,-0.447390239089802,1862515.98786711,2.54658643032443,0.182665001894889,High,100,Cut operational inefficiencies
E-commerce,Startup,Survival,3622810,1637609.98629451,1810046.78441457,3447656.77070908,175153.229290917,4847612.50000412,439788.593980358,0.198904006700757,22921,408.047103797649,722.729116370116,0.0483473406805538,0,18.7755320210573,0.121394330362442,Low,100,Reduce costs and extend runway
Fintech,Mature,Profit Maximization,81581057,29353507.7690181,57153966.938239,86507474.7072571,-4926417.70725714,99231290.089534,33151192.9499937,0.275165387909978,68243,239.331453155878,779.456810986734,-0.0603867844867116,4926417.70725714,20.1426870367399,0.406358953525127,Medium,100,Improve margins
SaaS,Growth,Survival,26068472,18348840.0038665,14457374.6940396,32806214.6979061,-6737742.69790607,19281370.6673037,9908279.28655307,0.0930254678259179,3591,390.617446703649,1528.06569299228,-0.258463276938751,6737742.69790607,2.86169590199636,0.380086691945468,High,100,Reduce costs and extend runway
E-commerce,Startup,Cost Optimization,491670,210470.563207343,420918.527859471,631389.091066814,-139719.091066814,70103.4065635951,285906.854753393,0.337006835654358,40733,421.909074271482,1456.39232941128,-0.284172495915581,139719.091066814,0.50174536656606,0.581501524911817,High,100,Cut operational inefficiencies
Fintech,Startup,Growth,3523376,2597031.8742483,2062513.64692238,4659545.52117067,-1136169.52117067,1856341.29109669,543097.11291818,-0.0354643765345593,33735,371.921457730395,1824.80030888594,-0.322466157790332,1136169.52117067,1.63385943427172,0.15414111718936,High,100,Stabilize finances
Fintech,Mature,Growth,226888235,51055872.0215677,72639251.0957082,123695123.117276,103193111.882724,283329521.112097,1296363.46129824,0.12836529644292,30092,130.623763230568,603.349898090808,0.454819139840918,0,23.0485289552359,0.00571366541459604,Low,100,Invest in expansion
Manufacturing,Mature,Growth,465299975,157373539.505431,110075515.351071,267449054.856502,197850920.143498,460774966.241761,285086847.451252,-0.0603934249958146,1268,398.518521403906,785.287519564862,0.425211542604312,0,23.2252947833076,0.612694740530025,Low,100,Invest in expansion
Healthcare,Growth,Profit Maximization,43676626,16530418.8420986,37997710.8271805,54528129.6692791,-10851503.6692791,50955154.5578668,31213221.0234425,0.116419960528586,86036,494.009425227661,1174.78264632719,-0.248451051811536,10851503.6692791,4.69567684911008,0.714643595030498,High,100,Improve margins
SaaS,Startup,Profit Maximization,4730746,3975077.13251458,2901359.16815884,6876436.30067342,-2145690.30067342,6844830.75388592,1926204.75571235,0.126412402642163,33561,450.698426600489,1090.475345544,-0.453562778613228,2145690.30067342,3.19003667572049,0.407167232337638,High,100,Improve margins
Healthcare,Growth,Profit Maximization,10584581,7913074.2205592,6550763.56920714,14463837.7897664,-3879256.78976635,11564735.5960591,4975828.35009083,0.310295894662074,95052,251.398334797728,1019.42176197381,-0.366500741953446,3879256.78976635,2.98117299854121,0.470101589292087,High,100,Improve margins
Healthcare,Growth,Growth,42763126,10760797.5820408,21398536.7901283,32159334.3721691,10603791.627831,56342721.4139885,16155102.5161138,0.256441184672368,38358,166.419926337036,451.8588218323,0.24796577377975,0,31.0603762876124,0.377781140604964,Low,100,Invest in expansion
Healthcare,Growth,Profit Maximization,38628663,10282128.3530366,19227389.4573224,29509517.810359,9119145.18964105,55820149.5215509,16611565.6461236,-0.0929016827641382,11282,290.362863261064,1135.08198713391,0.23607198596651,0,29.9687634825397,0.430032114912277,Low,100,Improve margins
Healthcare,Mature,Cost Optimization,211109364,84081977.80499,142545167.525354,226627145.330344,-15517781.3303444,281970679.450249,16378499.901024,-0.0721465819423774,53244,433.992733999964,1407.94429787159,-0.0735058883050983,15517781.3303444,18.1708114998932,0.0775830100128763,Medium,100,Cut operational inefficiencies
Healthcare,Startup,Survival,3614674,1395460.00102652,2195287.42055619,3590747.42158272,23926.5784172849,819747.534187246,1931691.185901,-0.0333365918287124,37761,397.468412427127,833.339742139127,0.00661929081772931,0,21.2283795289504,0.534402600594411,Low,100,Reduce costs and extend runway
Fintech,Startup,Profit Maximization,4992571,3589206.84078162,3079648.47464337,6668855.31542499,-1676284.31542499,4528683.59149307,1366244.75156617,0.304989371841736,36260,134.377005703541,554.586614415723,-0.335755728947067,1676284.31542499,2.70162021431604,0.273655547726044,High,100,Improve margins
E-commerce,Mature,Profit Maximization,89028538,19297751.3956161,35120524.9330216,54418276.3286377,34610261.6713623,72826059.0835654,60168874.8472936,-0.0601974615037472,71487,438.544210005223,871.859142858552,0.388754689775567,0,25.6609551151063,0.675838064950517,Low,100,Improve margins
Fintech,Growth,Profit Maximization,21077985,6634644.6179717,13609295.0012128,20243939.6191845,834045.380815469,15620060.2730576,6651864.54632846,0.333530091189474,31313,105.989849083352,381.414054485041,0.0395695025314549,0,25.20843069213,0.315583512671086,Low,100,Improve margins
Fintech,Growth,Survival,45048806,26854804.0320533,35160984.0010533,62015788.0331065,-16966982.0331065,24749627.6899099,18959925.7125841,0.243884603182867,28026,103.788891296185,239.349356353392,-0.376635554627275,16966982.0331065,1.45869357565286,0.420875210601234,High,100,Reduce costs and extend runway
Fintech,Mature,Survival,109996376,30914742.7496453,47411907.3342535,78326650.0838988,31669725.9161013,86614189.8131443,28223625.3726164,-0.00387104076595404,91593,393.735425090096,1299.04606024917,0.287916084763568,0,30.7047640880429,0.256586865849257,Low,100,Reduce costs and extend runway
Fintech,Growth,Growth,36036611,10662216.6929108,24782515.9703938,35444732.6633045,591878.336695455,46484528.8432658,10980798.2652431,0.148021363008292,65285,78.842619966279,282.768999223954,0.0164243617885005,0,29.7499482533218,0.30471229009973,Low,100,Invest in expansion
E-commerce,Mature,Cost Optimization,328286661,144726276.381434,185624558.630106,330350835.01154,-2064174.01154017,132832371.683639,35134064.4278749,0.376653583791186,13990,81.0175451605919,258.64239429921,-0.00628771819498379,2064174.01154017,64.3513438988252,0.107022515995174,Medium,100,Cut operational inefficiencies
SaaS,Mature,Growth,242419191,81348498.2684732,167522753.994611,248871252.263085,-6452061.26308459,267027105.217906,52584068.5683513,0.280164110702069,92205,53.3263556499319,175.01570983691,-0.026615307296709,6452061.26308459,41.386325133907,0.216913802704471,Medium,100,Stabilize finances
Healthcare,Growth,Survival,11620090,4999160.4763192,6537753.6776209,11536914.1539401,83175.8460598998,6095854.07188321,6661623.75078597,0.0793306815132296,3227,277.666610065877,1172.32166829632,0.00715793475436935,0,32.5997505330926,0.573285039168025,Low,100,Reduce costs and extend runway
Healthcare,Mature,Cost Optimization,317294480,71526407.6212528,121933975.335027,193460382.95628,123834097.04372,314084982.271793,252044384.515988,0.288858744536275,41125,198.220671185934,778.377170525503,0.390281283947077,0,30.3898913462491,0.794354772626326,Low,100,Cut operational inefficiencies
Manufacturing,Mature,Profit Maximization,238621026,140551387.689541,95601202.0483525,236152589.737893,2468436.26210687,327779663.288565,162604067.638453,-0.0737128010944984,63388,348.043061092812,1264.74904341145,0.010344588251443,0,33.9623629077607,0.681432270928433,Low,100,Improve margins
SaaS,Startup,Survival,4131103,2096291.87528301,2642906.52352757,4739198.39881058,-608095.398810583,2343522.00207877,1914562.6689597,0.344500305407333,26605,334.275088246963,1108.32832067311,-0.147199282809115,608095.398810583,3.85387228165618,0.463450722230769,High,100,Reduce costs and extend runway
Manufacturing,Startup,Profit Maximization,628168,315194.020816787,320607.506312518,635801.527129305,-7633.52712930518,109180.418250335,224215.993263941,0.17698974361004,50826,467.485579883933,2120.96213426888,-0.0121520471104946,7633.52712930518,14.3027484413058,0.356936350250157,Medium,100,Improve margins
Healthcare,Mature,Profit Maximization,161141957,62549365.4131872,47201204.0613184,109750569.474506,51391387.5254945,157882013.425359,56547809.0135229,-0.0806215322229088,26283,309.809030548851,1165.63349372992,0.318919966483307,0,23.0007235062314,0.350919214748788,Low,100,Improve margins
Healthcare,Mature,Cost Optimization,109970725,33933700.3225756,26677874.9853748,60611575.3079503,49359149.6920497,87851326.7870414,26088362.9762342,0.0325566252075744,16094,361.239530887993,1547.02287760903,0.448838995032994,0,15.9205067938358,0.23723007169621,Low,100,Cut operational inefficiencies
Manufacturing,Growth,Survival,41813313,19688761.1625895,25040297.9849507,44729059.1475402,-2915746.14754021,10428095.8700966,21728070.8972472,0.333999795947545,84727,331.724619041361,584.988241173237,-0.0697324832294492,2915746.14754021,3.57647591471361,0.51964480540557,High,100,Reduce costs and extend runway
E-commerce,Startup,Profit Maximization,4875833,1880019.23562629,3638113.55890303,5518132.79452931,-642299.794529313,2262714.4427474,1501983.01999228,0.371491392035568,36504,425.738203557333,1697.09050666233,-0.131731294843222,642299.794529313,3.52283226932301,0.308046444575169,High,100,Improve margins
Manufacturing,Startup,Survival,3471189,2059994.2918333,3060693.52363824,5120687.81547154,-1649498.81547154,5195471.48018915,731869.597250353,0.0395652353871348,35287,344.399207913056,1719.82621325582,-0.475197062295236,1649498.81547154,3.14972731805444,0.210841183597422,High,100,Reduce costs and extend runway
Manufacturing,Mature,Growth,420993172,126770834.056792,186758594.655185,313529428.711977,107463743.288024,54857004.1436621,30910196.5334944,0.240476645701788,92382,341.303960467891,665.278124679591,0.255262437577072,0,27.6044919946957,0.0734220851769407,Low,100,Invest in expansion
SaaS,Startup,Profit Maximization,2140403,818731.706399171,1184585.27927976,2003316.98567893,137086.014321071,2690371.92296907,1201192.62501868,0.129671827796978,74408,436.248694301416,1362.26387748788,0.0640468240425151,0,30.8225111833612,0.561199281172133,Low,100,Improve margins
E-commerce,Growth,Survival,36505059,12465581.9131536,26511701.3531323,38977283.2662858,-2472224.26628583,53355631.0534874,10515206.3708123,0.138933677456568,71456,387.295503899488,1529.18591064279,-0.0677227851155049,2472224.26628583,21.5820351661084,0.288047921544581,Medium,100,Reduce costs and extend runway
Fintech,Growth,Survival,6079037,2346189.58851826,4747166.28296194,7093355.8714802,-1014318.8714802,709333.503286146,679356.08133684,0.257867963205398,66160,252.066992166483,783.314035375669,-0.166855189642735,1014318.8714802,0.699320029657944,0.111753898082351,High,100,Reduce costs and extend runway
Healthcare,Growth,Cost Optimization,15528922,7392331.28768727,12405205.5488273,19797536.8365146,-4268614.83651459,10712180.1411821,10421016.5049277,0.338560233831144,68459,250.767165405726,965.656910959434,-0.274881594260992,4268614.83651459,2.50952136734097,0.671071469412216,High,100,Cut operational inefficiencies
Healthcare,Mature,Cost Optimization,352827454,93798155.3069163,87904613.7783026,181702769.085219,171124684.914781,289188925.046041,170981237.192563,0.215940079623443,49856,295.914362461419,538.486121719764,0.48500955063089,0,30.1595171844576,0.484602984416748,Low,100,Cut operational inefficiencies
Healthcare,Growth,Survival,48986723,14475777.4856795,26269543.6551574,40745321.1408368,8241401.85916317,8807976.53708333,23035455.8553602,0.320174088794254,50099,286.450306862981,539.448489698803,0.168237460161668,0,16.8684777294688,0.470238759497348,Low,100,Reduce costs and extend runway
Healthcare,Startup,Growth,121576,84079.5336008967,56420.0808344846,140499.614435381,-18923.6144353813,176672.113915164,42866.6317270883,0.0302015543939542,89151,311.340199575047,1275.21659595943,-0.155652550136386,18923.6144353813,9.33606603106657,0.352591232867411,Medium,100,Stabilize finances
Healthcare,Growth,Profit Maximization,13234025,4232756.67234473,8296380.91874741,12529137.5910921,704887.408907862,3729345.8467966,7159033.12974088,0.329300053491249,81594,332.75620289725,713.547304930703,0.0532632671396542,0,14.5356082907743,0.540956597085231,Low,100,Improve margins
Manufacturing,Growth,Growth,47197305,28573806.1721004,24891278.0275008,53465084.1996012,-6267779.19960115,51189636.2435802,31507344.5358531,-0.0718930472700608,99208,273.753137758998,1321.15305059482,-0.132799514709604,6267779.19960115,8.16710905304986,0.667566602284877,High,100,Stabilize finances
Fintech,Startup,Growth,1597850,872940.020725657,1942749.64099543,2815689.66172109,-1217839.66172109,1456775.79372588,212838.154122454,0.256110102588579,75182,147.97800485732,543.714526193096,-0.762173959834209,1217839.66172109,1.19619670759213,0.133202837639612,High,0,Stabilize finances
Healthcare,Growth,Growth,41891072,17148087.4930495,12605171.6111659,29753259.1042154,12137812.8957846,61434113.0851132,7449330.70529294,0.00405301729818638,96598,154.795615768317,317.1238184368,0.289747010909259,0,28.4023059637745,0.177826213310868,Low,100,Invest in expansion
Manufacturing,Startup,Profit Maximization,3831570,3812898.67401576,2779201.11684442,6592099.79086019,-2760529.79086019,1270503.44920691,7121.83458633606,0.391965470071201,41356,209.546693972873,728.400922057945,-0.720469622337628,2760529.79086019,0.46023899231713,0.00185872490554422,High,100,Improve margins
Manufacturing,Mature,Profit Maximization,88489803,33186925.2022628,25164254.2747128,58351179.4769756,30138623.5230244,21668063.4964982,46479283.3539943,0.353492759219122,76330,150.388850538039,512.801967354465,0.340588661080242,0,28.4154031179634,0.525250161919722,Low,100,Improve margins
Fintech,Startup,Growth,1430363,598310.179197824,931423.388805382,1529733.56800321,-99370.5680032063,329304.424791263,164626.732754195,-0.0476697798267594,1949,280.967227056699,526.891766312035,-0.0694722724253957,99370.5680032063,3.31390301382435,0.115094373074664,High,100,Stabilize finances
Manufacturing,Growth,Survival,17042858,11416779.6359747,9265580.48975891,20682360.1257336,-3639502.12573357,14707563.6094452,1183223.65036012,0.0184247352982731,73269,209.329053059792,794.481770295252,-0.213549988255114,3639502.12573357,4.04109218825659,0.0694263632519924,High,100,Reduce costs and extend runway
E-commerce,Startup,Survival,4526111,1311662.46684715,2984630.07431996,4296292.54116711,229818.458832892,1103807.76291099,623507.924633263,0.115491864424102,95519,306.273766333359,1351.69903741471,0.0507761428813592,0,35.7989842310695,0.137757983538906,Low,100,Reduce costs and extend runway
Healthcare,Growth,Survival,34380783,23934374.7265505,16360092.098422,40294466.8249725,-5913683.82497253,50878093.2421407,18886838.6723428,0.0218073959910971,10295,173.761147619509,396.634870460088,-0.172005501590017,5913683.82497253,8.60345171435963,0.549342889379304,High,100,Reduce costs and extend runway
Manufacturing,Startup,Cost Optimization,189743,110501.036799422,136831.207121658,247332.24392108,-57589.24392108,76817.1095018506,11885.7550894421,0.186715912677831,74333,471.279453874927,2258.66710991574,-0.30351182347217,57589.24392108,1.3338794585864,0.062641336383646,High,100,Cut operational inefficiencies
SaaS,Startup,Growth,4614153,2711803.02939574,4503294.01858401,7215097.04797975,-2600944.04797975,896061.397991903,989264.314389083,0.356104118390763,68145,207.285260526229,539.983069022733,-0.56368829728441,2600944.04797975,0.344513907820473,0.214397813507502,High,100,Stabilize finances
E-commerce,Startup,Profit Maximization,1480188,757106.46868401,974122.433972311,1731228.90265632,-251040.902656322,346042.414557832,1063540.4718923,0.367712412224267,26598,232.338714158898,833.202080184079,-0.169600687653408,251040.902656322,1.37843041072701,0.718517155856081,High,100,Improve margins
Healthcare,Growth,Cost Optimization,32294649,15668280.8903768,13033297.9547254,28701578.8451022,3593070.15489784,48412598.9545119,5462478.61176262,0.0325853705916778,77361,355.499301734953,827.883769590112,0.111258993862972,0,14.0151015227214,0.169145006399129,Low,100,Cut operational inefficiencies
E-commerce,Startup,Cost Optimization,998628,1047345.58255235,729907.04256141,1777252.62511376,-778624.625113756,328768.850448545,239209.853020701,-0.0499225012466165,84271,401.778045052142,889.192750285252,-0.779694365783611,778624.625113756,0.422243067897464,0.239538499842485,High,0,Cut operational inefficiencies
Healthcare,Growth,Growth,42826945,29040774.199618,30358842.3560096,59399616.5556276,-16572671.5556276,29234757.2480383,5705868.60634347,0.393088398641847,76186,74.4566442568957,116.514173521155,-0.386968333968896,16572671.5556276,1.7640340695771,0.133230810797816,High,100,Stabilize finances
SaaS,Mature,Survival,206790830,98170475.0695647,120460795.177269,218631270.246834,-11840440.246834,264717837.346614,73764211.3653633,0.254291772883913,867,492.680765154091,1361.18930119863,-0.0572580527232955,11840440.246834,22.3570941475251,0.356709295887846,Medium,100,Reduce costs and extend runway
E-commerce,Startup,Cost Optimization,1749734,843032.088595087,933001.568116976,1776033.65671206,-26299.6567120629,909553.684510391,48157.1708320826,0.217464865058872,65019,244.430278279978,1047.96243824332,-0.0150306599243444,26299.6567120629,34.584241705832,0.0275225667627666,Medium,100,Cut operational inefficiencies
E-commerce,Startup,Cost Optimization,4862315,2971686.32899019,3202716.09379702,6174402.4227872,-1312087.4227872,4774920.49347439,1623557.87092846,-0.0278439781562593,99019,62.9605312459334,236.292090298018,-0.269848297115099,1312087.4227872,3.63917861763453,0.333906353440379,High,100,Cut operational inefficiencies
Healthcare,Mature,Cost Optimization,421543665,104879032.730074,193219250.571155,298098283.301228,123445381.698772,409223253.042074,297432966.363505,0.379542121141202,81271,372.817748328338,1426.09789623582,0.292841268765768,0,20.2410669497897,0.705580444112486,Low,100,Cut operational inefficiencies
Manufacturing,Mature,Profit Maximization,135783079,51407995.4900725,67982273.880865,119390269.370938,16392809.6290625,113408125.667844,21684971.3289299,0.275272081876869,89887,373.130672540387,1137.83510441634,0.120727926850609,0,29.5732609514933,0.159703046127934,Low,100,Improve margins
